id,agency,agency_id,name,start_date,start_day,start_time,end_time,status,url,location_name,street_address,address2,city,state,zip_code,lat,lon
24916,Chicago Public Schools Board of Education,42,Finance and Audit Committee Meeting,2019-07-24,Wednesday,8:30:00,10:30:00,Passed,https://www.documenters.org/meetings/finance-and-audit-committee-meeting-24916/,,,,,,,41.88205778,-87.62907571
24914,Chicago Public Schools Board of Education,42,Board of Education,2019-07-24,Wednesday,8:30:00,10:30:00,Passed,https://www.documenters.org/meetings/board-of-education-24914/,,42 W Madison St,Board Room,Chicago,IL,60602,41.88205778,-87.62907571
24915,Metra Citizen Advisory Board,21,Citizen Advisory Board Meeting,2019-07-24,Wednesday,8:59:00,10:59:00,Passed,https://www.documenters.org/meetings/citizen-advisory-board-meeting-24915/,,547 West Jackson Boulevard,,Chicago,IL,,41.87771,-87.64143
6645,Cook County Board of Commissioners,115,Board of Commissioners,2019-07-24,Wednesday,9:00:00,11:00:00,Canceled,https://www.documenters.org/meetings/board-of-commissioners-6645/,,118 North Clark Street,Cook County Building Board Room,Chicago,,,41.88382,-87.63166
24921,Cook County Board of Commissioners,115,Finance Committee,2019-07-24,Wednesday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/finance-committee-24921/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
17059,Cook County Board of Commissioners,115,Finance Committee,2019-07-24,Wednesday,9:30:00,11:30:00,Passed,https://www.documenters.org/meetings/finance-committee-17059/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
24524,Cook County Board of Commissioners,115,Transportation Committee,2019-07-24,Wednesday,9:30:00,11:30:00,Canceled,https://www.documenters.org/meetings/transportation-committee-24524/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
17060,Cook County Board of Commissioners,115,Rules and Administration Committee,2019-07-24,Wednesday,9:30:00,11:30:00,Passed,https://www.documenters.org/meetings/rules-and-administration-committee-17060/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
17062,Cook County Board of Commissioners,115,Zoning and Building Committee,2019-07-24,Wednesday,9:30:00,11:30:00,Passed,https://www.documenters.org/meetings/zoning-and-building-committee-17062/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
24619,Cook County Board of Commissioners,115,Veterans Committee,2019-07-24,Wednesday,9:45:00,11:45:00,Passed,https://www.documenters.org/meetings/veterans-committee-24619/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
17130,Chicago City Council,13,City Council,2019-07-24,Wednesday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/city-council-17130/,,121 N LaSalle St,,Chicago,IL,60602,41.88369172,-87.63239456
15882,Cook County Board of Commissioners,115,Finance Committee,2019-07-24,Wednesday,10:00:00,12:00:00,Tentative,https://www.documenters.org/meetings/finance-committee-15882/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
24625,Cook County Board of Commissioners,115,Criminal Justice Committee,2019-07-24,Wednesday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/criminal-justice-committee-24625/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
954,Chicago Public Schools Board of Education,42,Board of Education,2019-07-24,Wednesday,10:30:00,12:30:00,Passed,https://www.documenters.org/meetings/board-of-education-954/,,42 W Madison Street,Room,Garden Level Chicago,IL,60602,41.88205778,-87.62907571
6717,Cook County Board of Commissioners,115,Roads and Bridges Committee,2019-07-24,Wednesday,10:30:00,13:30:00,Tentative,https://www.documenters.org/meetings/roads-and-bridges-committee-6717/,Cook County Building Board Room,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
6718,Cook County Board of Commissioners,115,Zoning and Building Committee,2019-07-24,Wednesday,10:30:00,12:30:00,Canceled,https://www.documenters.org/meetings/zoning-and-building-committee-6718/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
6715,Cook County Board of Commissioners,115,Finance Committee,2019-07-24,Wednesday,10:30:00,12:30:00,Tentative,https://www.documenters.org/meetings/finance-committee-6715/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
6716,Cook County Board of Commissioners,115,Rules and Administration Committee,2019-07-24,Wednesday,10:30:00,12:30:00,Canceled,https://www.documenters.org/meetings/rules-and-administration-committee-6716/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
13622,Cook County Board of Commissioners,115,Roads and Bridges Committee (Inactive. There is now a Transportation Committee) (inactive),2019-07-24,Wednesday,10:30:00,12:30:00,Canceled,https://www.documenters.org/meetings/roads-and-bridges-committee-inactive-there-is-now-a-transportation-committee-inactive-13622/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
24621,Cook County Board of Commissioners,115,Health & Hospitals Committee,2019-07-24,Wednesday,10:30:00,12:30:00,Passed,https://www.documenters.org/meetings/health-hospitals-committee-24621/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
24620,Cook County Board of Commissioners,115,Asset Management Committee,2019-07-24,Wednesday,10:45:00,12:45:00,Passed,https://www.documenters.org/meetings/asset-management-committee-24620/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
24530,Cook County Board of Commissioners,115,Legislation and Intergovernmental Relations Committee,2019-07-24,Wednesday,11:00:00,13:00:00,Passed,https://www.documenters.org/meetings/legislation-and-intergovernmental-relations-committee-24530/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
24529,Forest Preserve District of Cook County,60,Litigation Committee,2019-07-24,Wednesday,11:15:00,13:15:00,Passed,https://www.documenters.org/meetings/litigation-committee-24529/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
24526,Cook County Board of Commissioners,115,Finance Subcommittee on Litigation,2019-07-24,Wednesday,11:30:00,13:30:00,Passed,https://www.documenters.org/meetings/finance-subcommittee-on-litigation-24526/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
24528,Cook County Board of Commissioners,115,Finance Subcommittee on Workers' Compensation,2019-07-24,Wednesday,11:45:00,13:45:00,Passed,https://www.documenters.org/meetings/finance-subcommittee-on-workers-compensation-24528/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
24536,Forest Preserve District of Cook County,60,Workers' Compensation Committee,2019-07-24,Wednesday,11:45:00,13:45:00,Passed,https://www.documenters.org/meetings/workers-compensation-committee-24536/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
24513,Cook County Board of Commissioners,115,Finance Subcommittee on Workers' Compensation,2019-07-24,Wednesday,12:45:00,14:45:00,Canceled,https://www.documenters.org/meetings/finance-subcommittee-on-workers-compensation-24513/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
17061,Cook County Board of Commissioners,115,Board of Commissioners,2019-07-24,Wednesday,13:00:00,15:00:00,Passed,https://www.documenters.org/meetings/board-of-commissioners-17061/,,118 North Clark Street,Cook County Building Board Room,Chicago,,,41.88382,-87.63166
24874,Chicago Teachers Pension Fund,45,Investment Committee,2019-07-25,Thursday,0:00:00,2:00:00,Passed,https://www.documenters.org/meetings/investment-committee-24874/,,203 N LaSalle St,Suite 2600,Chicago,IL,60601,41.88589,-87.63176
24925,Chicago Housing Authority,58,Board of Commissioners,2019-07-25,Thursday,8:30:00,13:00:00,Passed,https://www.documenters.org/meetings/board-of-commissioners-24925/,,4859 S Wabash,,Chicago,IL,60615,41.80580121,-87.62430541
17093,Chicago Low-Income Housing Trust Fund,51,Outreach Committee,2019-07-25,Thursday,9:00:00,10:00:00,Passed,https://www.documenters.org/meetings/outreach-committee-17093/,,77 W Washington,suite 719,Chicago,IL,60602,41.8831,-87.6306
15832,Policemen's Annuity and Benefit Fund of Chicago,83,Retirement Board,2019-07-25,Thursday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/retirement-board-15832/,,221 North LaSalle Street,Suite 1626,Chicago,IL,60601,41.88653,-87.63226
24910,Cook County Pension Fund,78,Investment Committee,2019-07-25,Thursday,9:30:00,11:30:00,Passed,https://www.documenters.org/meetings/investment-committee-24910/,,70 W Madison St,Suite 1925,Chicago,IL,60602,41.88232,-87.63007
6644,Cook County Board of Commissioners,115,Board of Commissioners,2019-07-25,Thursday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/board-of-commissioners-6644/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
24781,Cook County Board of Commissioners,115,Technology and Innovation Committee,2019-07-25,Thursday,11:00:00,13:00:00,Passed,https://www.documenters.org/meetings/technology-and-innovation-committee-24781/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
24479,Cook County Board of Commissioners,115,Health & Hospitals Committee,2019-07-25,Thursday,11:30:00,13:30:00,Passed,https://www.documenters.org/meetings/health-hospitals-committee-24479/,,118 North Clark Street,,Chicago,IL,,41.88382,-87.63121
27089,Chicago Midway Noise Compatibility Commission,121,Midway Noise Compatibility Commission Meeting,2019-07-25,Thursday,18:30:00,20:30:00,Passed,https://www.documenters.org/meetings/midway-noise-compatibility-commission-meeting-27089/,,6072 S Archer Ave,,Chicago,IL,60638,41.79498,-87.76895
16607,Cook County Health and Hospitals System,9,Board of Directors,2019-07-26,Friday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/board-of-directors-16607/,,1950 W Polk St,Conference Room 5301,Chicago,IL,60612,41.87152127,-87.67537328
24029,Chicago Special Service Area #21 Lincoln Square,56,Lincoln Square Neighborhood Improvement Program,2019-07-27,Saturday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/lincoln-square-neighborhood-improvement-program-24029/,,4518 N Lincoln Avenue,,Chicago,IL,,41.96363,-87.68567
24924,Municipal Employees' Annuity and Benefit Fund of Chicago,76,Special Meeting,2019-07-29,Monday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/special-meeting-24924/,,321 N Clark St,Suite 700,Chicago,IL,60654,41.88827,-87.63087
24576,Chicago City Council Committee on Public Safety,13,Committee on Public Safety,2019-07-31,Wednesday,10:00:00,12:00:00,Canceled,https://www.documenters.org/meetings/committee-on-public-safety-24576/,,121 N LaSalle St,,Chicago,IL,60602,41.88369172,-87.63239456
24932,Cook County Board of Commissioners,115,Cook County Independent Revenue Forecasting Commission,2019-07-31,Wednesday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/cook-county-independent-revenue-forecasting-commission-24932/,,118 N Clark St,County Building Room 4S-B,,,,43.26386,-93.63861
24966,Cook County Board of Commissioners,115,Board of Commissioners,2019-07-31,Wednesday,11:00:00,13:00:00,Passed,https://www.documenters.org/meetings/board-of-commissioners-24966/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
24954,Cook County Board of Commissioners,115,Cook County Commission on Small Business,2019-07-31,Wednesday,13:00:00,15:00:00,Passed,https://www.documenters.org/meetings/cook-county-commission-on-small-business-24954/,,118 N Clark Street,4th Floor Conference Room B,Chicao,IL,,41.88382,-87.63121
24931,Chicago Teachers Pension Fund,45,Claims & Service Credits Committee,2019-08-01,Thursday,0:00:00,2:00:00,Passed,https://www.documenters.org/meetings/claims-service-credits-committee-24931/,,203 N LaSalle St,Suite 2600,Chicago,IL,60601,41.88589,-87.63176
24703,Chicago Community Land Trust,100,Board of Directors,2019-08-01,Thursday,9:00:00,11:00:00,Tentative,https://www.documenters.org/meetings/board-of-directors-24703/,,121 N LaSalle St,# 1003A,Chicago,IL,60602,41.88369172,-87.63239456
24963,Cook County Pension Fund,78,Retirement Board,2019-08-01,Thursday,9:30:00,11:30:00,Passed,https://www.documenters.org/meetings/retirement-board-24963/,,70 W Madison St,Suite 1925,Chicago,IL,60602,41.88232,-87.63007
24464,Chicago Special Service Area #29 West Town,97,Commission,2019-08-01,Thursday,11:00:00,13:00:00,Passed,https://www.documenters.org/meetings/commission-24464/,,1819 W Chicago Ave,,Chicago,IL,60622,41.89589,-87.67286
9808,City Colleges of Chicago,41,Committee on Finance and Administrative Services,2019-08-01,Thursday,12:00:00,14:00:00,"Rescheduled
",https://www.documenters.org/meetings/committee-on-finance-and-administrative-services-9808/,,6301 South Halsted Street,The Great Hall U Building,Chicago,IL,60621,41.77936,-87.6444
15899,City Colleges of Chicago,41,Committee on Finance and Administrative Services,2019-08-01,Thursday,12:30:00,14:30:00,Tentative,https://www.documenters.org/meetings/committee-on-finance-and-administrative-services-15899/,,6301 South Halsted Street,The Great Hall U Building,Chicago,IL,60621,41.77936,-87.6444
7198,Commission on Chicago Landmarks,108,Commission,2019-08-01,Thursday,12:45:00,14:45:00,Passed,https://www.documenters.org/meetings/commission-7198/,,121 N LaSalle St,Room 201A,Chicago,IL,60602,41.88369172,-87.63239456
9811,City Colleges of Chicago,41,Board of Trustees,2019-08-01,Thursday,14:00:00,16:00:00,Tentative,https://www.documenters.org/meetings/board-of-trustees-9811/,,6301 South Halsted Street,The Great Hall U Building,Chicago,IL,60621,41.77936,-87.6444
24965,Cook County Board of Commissioners,115,Complete Count Census Commission of Cook County,2019-08-05,Monday,14:00:00,16:00:00,Passed,https://www.documenters.org/meetings/complete-count-census-commission-of-cook-county-24965/,,118 North Clark Street,Cook County Building Board Room,Chicago,IL,,41.88382,-87.63121
25012,Cook County Pension Fund,78,Health Benefits Committee,2019-08-06,Tuesday,9:30:00,11:30:00,Passed,https://www.documenters.org/meetings/health-benefits-committee-25012/,,70 W Madison St,Suite 1925,Chicago,IL,60602,41.88232,-87.63007
24933,Metropolitan Pier and Exposition Authority,73,Board of Directors,2019-08-07,Wednesday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/board-of-directors-24933/,,301 E Cermak Rd,Boardroom 5th Floor,Corporate Chicago,IL,60616,41.85276,-87.62051
25002,Municipal Employees' Annuity and Benefit Fund of Chicago,76,Special Meeting,2019-08-07,Wednesday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/special-meeting-25002/,,321 N Clark St,Suite 700,Chicago,IL,60654,41.88827,-87.63087
27814,Chicago Special Service Area #72 Austin,136,Advisory Commission,2019-08-07,Wednesday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/advisory-commission-27814/,,5053 W Chicago Ave,,Chicago,IL,60651,41.90375,-87.75288
27120,Cook County Juvenile Temporary Detention Center Advisory Board,122,Advisory Board,2019-08-07,Wednesday,12:00:00,13:30:00,Passed,https://www.documenters.org/meetings/advisory-board-27120/,,69 W Washington St,,Chicago,IL,60602,41.88287,-87.63
24494,Cook County Zoning Board of Appeals,98,Public Hearing,2019-08-07,Wednesday,13:00:00,15:00:00,Passed,https://www.documenters.org/meetings/public-hearing-24494/,,69 W Washington St,22nd Floor Conference Room,Chicago,IL,60602,41.88287,-87.63
24944,Chicago Special Service Area #27 West Lakeview,105,Commission,2019-08-08,Thursday,8:30:00,10:30:00,Canceled,https://www.documenters.org/meetings/commission-24944/,,3505 N Southport Ave,,Chicago,IL,60657,41.9456901,-87.6658527
25029,Chicago Board of Election Commissioners,61,Electoral Board,2019-08-08,Thursday,9:30:00,11:30:00,Passed,https://www.documenters.org/meetings/electoral-board-25029/,,8th Floor Office 69 W Washington St,,Chicago,IL,60602,41.88325,-87.63204
1626,Metropolitan Water Reclamation District of Greater Chicago,28,Board of Commissioners,2019-08-08,Thursday,10:30:00,12:30:00,Passed,https://www.documenters.org/meetings/board-of-commissioners-1626/,,100 East Erie Street,,Chicago,IL,60611,41.89423,-87.62528
23860,Public Building Commission of Chicago,40,Administrative Operations Committee,2019-08-08,Thursday,13:00:00,14:00:00,Rescheduled,https://www.documenters.org/meetings/administrative-operations-committee-23860/,,50 W Washington Street,,Chicago,IL,60602,41.88425,-87.63019
23758,Chicago Mayor's Pedestrian Advisory Council,89,Mayor's Pedestrian Advisory Council,2019-08-08,Thursday,15:00:00,17:00:00,Passed,https://www.documenters.org/meetings/mayors-pedestrian-advisory-council-23758/,,121 N LaSalle Dr,,Chicago,IL,60602,41.88369172,-87.63239456
24783,Public Building Commission of Chicago,40,Administrative Operations Committee,2019-08-08,Thursday,15:00:00,15:30:00,Passed,https://www.documenters.org/meetings/administrative-operations-committee-24783/,,50 W Washington Street,,Chicago,IL,60602,41.88425,-87.63019
24893,Chicago Commission on Human Relations,103,Board of Commissioners,2019-08-08,Thursday,15:30:00,17:00:00,Tentative,https://www.documenters.org/meetings/board-of-commissioners-24893/,,740 N Sedgwick St,4th Floor Boardroom,Chicago,IL,60654,41.89613,-87.63869
23689,Cook County Land Bank Authority,10,CCLBA Land Transactions Committee,2019-08-09,Friday,10:00:00,12:00:00,Canceled,https://www.documenters.org/meetings/cclba-land-transactions-committee-23689/,,69 W Washington St,,Chicago,IL,60602,41.88287,-87.63
24577,South Cook County Mosquito Abatement District,99,Board of Trustees,2019-08-12,Monday,16:00:00,18:00:00,Passed,https://www.documenters.org/meetings/board-of-trustees-24577/,,15500 Dixie Highway,,Harvey,IL,60426,41.60813,-87.67126
25049,Municipal Employees' Annuity and Benefit Fund of Chicago,76,Special Meeting,2019-08-13,Tuesday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/special-meeting-25049/,,321 N Clark St,Suite 700,Chicago,IL,60654,41.88827,-87.63087
25064,Chicago Board of Election Commissioners,61,Electoral Board,2019-08-13,Tuesday,9:30:00,11:30:00,Passed,https://www.documenters.org/meetings/electoral-board-25064/,,8th Floor Office 69 W Washington St,,Chicago,IL,60602,41.88325,-87.63204
15149,Cook County Local Records Commission,71,Local Records Commission,2019-08-13,Tuesday,11:00:00,13:00:00,Passed,https://www.documenters.org/meetings/local-records-commission-15149/,,100 W Randolph St,Room 9-035,Chicago,IL,60601,41.88517,-87.6322
6918,Chicago Community Development Commission,106,Commission,2019-08-13,Tuesday,13:00:00,15:00:00,Passed,https://www.documenters.org/meetings/commission-6918/,,121 N LaSalle St,Room 201A,Chicago,IL,60602,41.88369172,-87.63239456
6299,Public Building Commission of Chicago,40,PBC Board Meeting,2019-08-13,Tuesday,14:30:00,15:30:00,Passed,https://www.documenters.org/meetings/pbc-board-meeting-6299/,,50 W Washington Street,,Chicago,IL,60602,41.88425,-87.63019
27845,Chicago Special Service Area #50 Calumet Heights/Avalon,137,Commission,2019-08-14,Wednesday,0:00:00,2:00:00,Passed,https://www.documenters.org/meetings/commission-27845/,,8334 S Stony Island Ave,,Chicago,IL,60617,41.74317,-87.58609
25042,Chicago Transit Authority,25,"Committee on Finance, Audit & Budget",2019-08-14,Wednesday,9:00:00,12:00:00,Passed,https://www.documenters.org/meetings/committee-on-finance-audit-budget-25042/,,567 West Lake Street,,Chicago,IL,60661,41.8853,-87.64232
25043,Chicago Transit Authority,25,Regular Board Meeting of Chicago Transit Board,2019-08-14,Wednesday,10:00:00,13:00:00,Passed,https://www.documenters.org/meetings/regular-board-meeting-of-chicago-transit-board-25043/,,567 West Lake Street,,Chicago,IL,60661,41.8853,-87.64232
25094,Metra,21,Metra Board Meeting - August 2019,2019-08-14,Wednesday,10:31:00,12:31:00,Passed,https://www.documenters.org/meetings/metra-board-meeting-august-2019-25094/,,547 West Jackson Boulevard,,Chicago,IL,,41.87771,-87.64143
26966,Chicago License Appeal Commission,119,License Appeal Commission,2019-08-14,Wednesday,11:00:00,13:00:00,Passed,https://www.documenters.org/meetings/license-appeal-commission-26966/,,50 W Washington St,LL 02,Chicago,IL,60602,41.88425,-87.63019
10033,Chicago Park District,43,Board of Commissioners,2019-08-14,Wednesday,11:30:00,13:30:00,Passed,https://www.documenters.org/meetings/board-of-commissioners-10033/,,541 N FAIRBANKS COURT,,CHICAGO,IL,60611,41.8924,-87.62004
14021,Pace Suburban Bus Services,67,Board Meeting,2019-08-14,Wednesday,16:30:00,18:30:00,Rescheduled,https://www.documenters.org/meetings/board-meeting-14021/,,550 W Algonquin Rd,,Arlington Heights,IL,60005,42.04836,-87.98817
25052,Chicago Teachers Pension Fund,45,Board of Trustees,2019-08-15,Thursday,9:30:00,11:30:00,Passed,https://www.documenters.org/meetings/board-of-trustees-25052/,,203 N LaSalle St,Suite 2600,Chicago,IL,60601,41.88589,-87.63176
6590,Chicago Plan Commission,109,Commission,2019-08-15,Thursday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/commission-6590/,,121 N LaSalle St,,Chicago,IL,60602,41.88369172,-87.63239456
24975,Cook County Board of Commissioners,115,Cook County Commission on Social Innovation,2019-08-15,Thursday,16:00:00,18:00:00,Passed,https://www.documenters.org/meetings/cook-county-commission-on-social-innovation-24975/,,69 W Washington 69 W Washington,Lower Level Conference Room B Lower Level Conference Room B,,,,41.88287,-87.63
13887,Chicago Special Service Area #42 71st St/Stony Island,52,SSA #42 Commission,2019-08-15,Thursday,18:30:00,20:30:00,Passed,https://www.documenters.org/meetings/ssa-42-commission-13887/,,1750 E 71st St,,Chicago,IL,60649,41.76643,-87.58168
6968,Chicago Zoning Board of Appeals,110,Board of Appeals,2019-08-16,Friday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/board-of-appeals-6968/,,121 N LaSalle St,,Chicago,IL,60602,41.88369172,-87.63239456
25096,Municipal Employees' Annuity and Benefit Fund of Chicago,76,Special Meeting,2019-08-16,Friday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/special-meeting-25096/,,321 N Clark St,Suite 700,Chicago,IL,60654,41.88827,-87.63087
7513,Chicago Board of Ethics,39,Board of Directors,2019-08-16,Friday,12:00:00,14:00:00,Passed,https://www.documenters.org/meetings/board-of-directors-7513/,,740 N Sedgwick,Ste 500,Chicago,IL,60654,41.89613,-87.63869
27665,Chicago Special Service Area #60 Albany Park,131,Housing Committee Meeting,2019-08-19,Monday,18:00:00,19:00:00,Passed,https://www.documenters.org/meetings/housing-committee-meeting-27665/,,3403 W Lawrence Ave,Ste 201,Chicago,IL,60625,41.9682807,-87.7158923
26571,Chicago Public Schools Board of Education,42,Public hearings,2019-08-20,Tuesday,8:30:00,10:30:00,Passed,https://www.documenters.org/meetings/public-hearings-26571/,,,,,,,41.88205778,-87.62907571
26567,Chicago Special Service Area #21 Lincoln Square,56,Lincoln Square Neighborhood Improvement Program,2019-08-20,Tuesday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/lincoln-square-neighborhood-improvement-program-26567/,,2611 W Lawrence Ave,,Chicago,IL,,41.96849,-87.69428
14046,Chicago Special Service Area #25 Little Village,57,Commission: Monthly,2019-08-20,Tuesday,9:00:00,10:00:00,Passed,https://www.documenters.org/meetings/commission-monthly-14046/,,3960 W 26th St,,Chicago,IL,,41.84456,-87.72433
16609,Cook County Health and Hospitals System,9,Human Resources Committee,2019-08-20,Tuesday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/human-resources-committee-16609/,,1950 W Polk St,Conference Room 5301,Chicago,IL,60612,41.87152127,-87.67537328
15277,Laborers' and Retirement Board Employees' Annuity and Benefit Fund of Chicago,74,Retirement Board,2019-08-20,Tuesday,13:00:00,15:00:00,Passed,https://www.documenters.org/meetings/retirement-board-15277/,,321 N Clark St,,Chicago,IL,,41.88827,-87.63087
26558,South Cook County Mosquito Abatement District,99,Board of Trustees,2019-08-20,Tuesday,16:00:00,18:00:00,Passed,https://www.documenters.org/meetings/board-of-trustees-26558/,,15500 Dixie Highway,,Harvey,IL,60426,41.60813,-87.67126
24079,Chicago Special Service Area #34 Uptown,90,Advisory Commission,2019-08-20,Tuesday,16:30:00,18:30:00,Tentative,https://www.documenters.org/meetings/advisory-commission-24079/,,4753 N Broadway,First Floor Conference Room,Chicago,IL,60640,41.96861,-87.65941
15354,Firemen's Annuity and Benefit Fund of Chicago,77,Retirement Board,2019-08-21,Wednesday,0:00:00,2:00:00,Rescheduled,https://www.documenters.org/meetings/retirement-board-15354/,,20 S Clark St,Suite 300,Chicago,IL,60602,41.88128,-87.63117
26787,Chicago Special Service Area #19 Howard Street,94,Commission,2019-08-21,Wednesday,8:30:00,10:30:00,Passed,https://www.documenters.org/meetings/commission-26787/,,1623 W Howard St,,Chicago,IL,60626,42.01918,-87.67224
26559,Cook County Pension Fund,78,Legislative Committee,2019-08-21,Wednesday,8:30:00,10:30:00,Passed,https://www.documenters.org/meetings/legislative-committee-26559/,,70 W Madison St,Suite 1925,Chicago,IL,60602,41.88232,-87.63007
9826,Chicago Board of Health,44,Board of Health Meeting,2019-08-21,Wednesday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/board-of-health-meeting-9826/,,333 S State St,,Chicago,IL,60604,41.8776,-87.62679
26560,Municipal Employees' Annuity and Benefit Fund of Chicago,76,Special Meeting,2019-08-21,Wednesday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/special-meeting-26560/,,321 N Clark St,Suite 700,Chicago,IL,60654,41.88827,-87.63087
16642,Pace Suburban Bus Services,67,Board Meeting,2019-08-21,Wednesday,9:30:00,11:30:00,Passed,https://www.documenters.org/meetings/board-meeting-16642/,,550 W Algonquin Rd,,Arlington Heights,IL,60005,42.04836,-87.98817
25113,Chicago Teachers Pension Fund,45,Investment Committee,2019-08-22,Thursday,0:00:00,2:00:00,Passed,https://www.documenters.org/meetings/investment-committee-25113/,,203 N LaSalle St,Suite 2600,Chicago,IL,60601,41.88589,-87.63176
7033,Regional Transportation Authority,23,Finance Committee,2019-08-22,Thursday,8:30:00,10:30:00,Passed,https://www.documenters.org/meetings/finance-committee-7033/,,175 W Jackson Blvd,Suite 1650,Chicago,IL,60604,41.87801,-87.63319
26575,Regional Transportation Authority,23,Board of Directors following Committee meeting(s),2019-08-22,Thursday,8:30:00,10:30:00,Passed,https://www.documenters.org/meetings/board-of-directors-following-committee-meetings-26575/,,175 W Jackson Blvd,Suite 1650,Chicago,IL,60604,41.87801,-87.63319
24957,Regional Transportation Authority,23,Planning & Administration Committee,2019-08-22,Thursday,8:30:00,10:30:00,Passed,https://www.documenters.org/meetings/planning-administration-committee-24957/,,175 W Jackson Blvd,Suite 1650,Chicago,IL,60604,41.87801,-87.63319
26569,Municipal Employees' Annuity and Benefit Fund of Chicago,76,Retirement Board,2019-08-22,Thursday,9:00:00,11:00:00,Passed,https://www.documenters.org/meetings/retirement-board-26569/,,321 N Clark St,Suite 700,Chicago,IL,60654,41.88827,-87.63087
24030,Chicago Special Service Area #5 Commercial Avenue,50,Regular Commission,2019-08-22,Thursday,14:00:00,16:00:00,Passed,https://www.documenters.org/meetings/regular-commission-24030/,,3030 E 92nd St,,Chicago,IL,60617,41.72830953,-87.54945966
26561,Chicago Teachers Pension Fund,45,Finance & Audit Committee,2019-08-22,Thursday,14:00:00,16:00:00,Passed,https://www.documenters.org/meetings/finance-audit-committee-26561/,,203 N LaSalle St,Suite 2600,Chicago,IL,60601,41.88589,-87.63176
7213,Chicago Police Board,116,Police Board,2019-08-22,Thursday,19:30:00,21:30:00,Tentative,https://www.documenters.org/meetings/police-board-7213/,,3510 S Michigan Ave,,Chicago,IL,60653,41.83064,-87.62378
24934,Chicago Police Board,116,Police Board,2019-08-22,Thursday,19:30:00,21:30:00,Passed,https://www.documenters.org/meetings/police-board-24934/,,3510 S Michigan Ave,,Chicago,IL,60653,41.83064,-87.62378
16608,Cook County Health and Hospitals System,9,Finance Committee,2019-08-23,Friday,8:30:00,10:30:00,Passed,https://www.documenters.org/meetings/finance-committee-16608/,,1950 W Polk St,Conference Room 5301,Chicago,IL,60612,41.87152127,-87.67537328
16612,Cook County Health and Hospitals System,9,Quality and Patient Safety Committee,2019-08-23,Friday,10:00:00,12:00:00,Passed,https://www.documenters.org/meetings/quality-and-patient-safety-committee-16612/,,1950 W Polk St,Conference Room 5301,Chicago,IL,60612,41.87152127,-87.67537328
26576,Firemen's Annuity and Benefit Fund of Chicago,77,Investment Committee,2019-08-26,Monday,0:00:00,2:00:00,Passed,https://www.documenters.org/meetings/investment-committee-26576/,,20 S Clark St,Suite 300,Chicago,IL,60602,41.88128,-87.63117
